Year,Month,Region,Total,Tourist,Business,Others,Short_Excursion
2008,Oct.,Europe Unclassified,6901,3941,1666,1294,0
2008,Oct.,Africa Total,2154,663,710,781,0
2008,Oct.,U.S.A.,68058,42502,21385,4171,0
2008,Oct.,Netherland,3948,2399,1383,166,0
2008,Oct.,Spain,4355,3496,679,180,0
2008,Oct.,North America Unclassified,689,340,230,119,0
2008,Oct.,Ireland,1181,729,345,107,0
2008,Oct.,Norway,1402,905,462,35,0
2008,Oct.,Canada,14201,11050,2394,757,0
2008,Oct.,Australia,18200,14310,3032,858,0
2008,Oct.,Oceania Unclassified,320,140,62,118,0
2008,Oct.,Mexico,2300,1855,345,100,0
2008,Oct.,Hong Kong,45546,42137,3035,374,0
2008,Oct.,Thailand,22602,17472,3626,1504,0
2008,Oct.,Italy,5879,3313,2121,445,0
2008,Oct.,Korea,188804,146701,32013,10090,0
2008,Nov.,Oceania Total,16768,11813,3567,1388,0
2008,Nov.,Malaysia,9291,6301,2521,469,0
2008,Nov.,Finland,1356,702,585,69,0
2008,Nov.,France,11214,6408,3946,860,0
2008,Nov.,Belgium,1248,507,679,62,0
2008,Nov.,Swiss,1949,1047,806,96,0
2008,Nov.,Denmark,1379,672,670,37,0
2008,Nov.,Portugal,817,674,117,26,0
2008,Nov.,North America Total,71090,44795,21570,4725,0
2008,Nov.,Singapore,18358,15766,2422,170,0
2008,Nov.,India,5637,1762,2497,1378,0
2008,Nov.,Taiwan,93540,83689,8328,1523,0
2008,Nov.,New Zealand,2157,1274,614,269,0
2008,Nov.,Brazil,2020,1337,465,218,0
2008,Nov.,South America Unclassified,1376,785,386,205,0
2008,Nov.,South America Total,3396,2122,851,423,0
2008,Nov.,Philippines,5885,2664,1575,1646,0
2008,Nov.,Asia Total,387923,270151,77657,40115,0
2008,Nov.,United Kingdom,15897,8726,5992,1179,0
2008,Nov.,Germany,11460,4415,6295,750,0
2008,Nov.,Russia,5838,3455,1584,799,0
2008,Nov.,Vietnam,2693,644,773,1276,0
2008,Nov.,Poland,0,0,0,0,0
2008,Nov.,Austria,1118,503,521,94,0
2008,Nov.,Sweden,2503,1238,1133,132,0
2008,Nov.,China,73131,29649,23088,20394,0
2008,Nov.,Stateless,56,47,5,4,0
2008,Nov.,Indonesia,4389,1765,1362,1262,0
2008,Nov.,Europe Total,72180,37947,28413,5820,0
2008,Nov.,Europe Unclassified,5085,2726,1462,897,0
2008,Nov.,Africa Total,2078,697,739,642,0
2008,Nov.,U.S.A.,56044,33422,18850,3772,0
2008,Nov.,Netherland,2833,1254,1379,200,0
2008,Nov.,Spain,3236,2370,676,190,0
2008,Nov.,North America Unclassified,483,224,133,126,0
2008,Nov.,Ireland,861,478,304,79,0
2008,Nov.,Norway,786,371,379,36,0
2008,Nov.,Canada,12752,9730,2291,731,0
2008,Nov.,Australia,14334,10424,2910,1000,0
2008,Nov.,Oceania Unclassified,277,115,43,119,0
2008,Nov.,Mexico,1811,1419,296,96,0
2008,Nov.,Hong Kong,35787,32723,2843,221,0
2008,Nov.,Thailand,12184,8237,3056,891,0
2008,Nov.,Italy,4600,2401,1885,314,0
2008,Nov.,Korea,117518,82533,26425,8560,0
2008,Dec.,Oceania Total,25462,22299,1915,1248,0
2008,Dec.,Malaysia,13126,11139,1561,426,0
2008,Dec.,Finland,1646,1264,322,60,0
2008,Dec.,France,9259,6159,2214,886,0
2008,Dec.,Belgium,863,452,347,64,0
2008,Dec.,Swiss,1460,1038,352,70,0
2008,Dec.,Denmark,740,446,259,35,0
2008,Dec.,Portugal,839,754,64,21,0
2008,Dec.,North America Total,71251,52081,14515,4655,0
2008,Dec.,Singapore,28208,26657,1398,153,0
2008,Dec.,India,3951,1546,1467,938,0
2008,Dec.,Taiwan,70967,63211,6452,1304,0
2008,Dec.,New Zealand,3110,2573,278,259,0
2008,Dec.,Brazil,1466,1135,184,147,0
2008,Dec.,South America Unclassified,1457,946,123,388,0
2008,Dec.,South America Total,2923,2081,307,535,0
2008,Dec.,Philippines,5845,3885,853,1107,0
2008,Dec.,Asia Total,354442,268193,54606,31643,0
2008,Dec.,United Kingdom,14835,10405,3201,1229,0
2008,Dec.,Germany,6909,3509,2974,426,0
2008,Dec.,Russia,4431,3089,778,564,0
2008,Dec.,Vietnam,2467,986,438,1043,0
2008,Dec.,Poland,0,0,0,0,0
2008,Dec.,Austria,870,512,253,105,0
2008,Dec.,Sweden,2063,1313,629,121,0
2008,Dec.,China,53599,23481,14914,15204,0
2008,Dec.,Stateless,94,82,5,7,0
2008,Dec.,Indonesia,6173,4735,721,717,0
2008,Dec.,Europe Total,57629,38616,14297,4716,0
2008,Dec.,Europe Unclassified,3153,1936,575,642,0
2008,Dec.,Africa Total,1553,624,368,561,0
2008,Dec.,U.S.A.,54938,38101,13084,3753,0
2008,Dec.,Netherland,2380,1589,690,101,0
2008,Dec.,Spain,2398,1989,318,91,0
2008,Dec.,North America Unclassified,286,148,63,75,0
2008,Dec.,Ireland,865,589,194,82,0
2008,Dec.,Norway,664,431,190,43,0
2008,Dec.,Canada,14546,12586,1223,737,0
2008,Dec.,Australia,22114,19558,1612,944,0
2008,Dec.,Oceania Unclassified,238,168,25,45,0
2008,Dec.,Mexico,1481,1246,145,90,0
2008,Dec.,Hong Kong,42480,40274,2023,183,0
2008,Dec.,Thailand,11969,9967,1166,836,0
2008,Dec.,Italy,4254,3141,937,176,0
2008,Dec.,Korea,108002,77982,22200,7820,0
2009,Jan.,Oceania Total,30319,25834,2016,2469,0
2009,Jan.,Malaysia,6195,4212,1218,765,0
2009,Jan.,Finland,1260,852,315,93,0
2009,Jan.,France,8154,3883,2324,1947,0
2009,Jan.,Belgium,775,288,358,129,0
2009,Jan.,Swiss,1175,659,380,136,0
2009,Jan.,Denmark,911,451,388,72,0
2009,Jan.,Portugal,588,489,62,37,0
2009,Jan.,North America Total,62230,35450,15122,11658,0
2009,Jan.,Singapore,9058,7486,1227,345,0
2009,Jan.,India,5325,1300,1648,2377,0
2009,Jan.,Taiwan,97026,88010,4855,4161,0
2009,Jan.,New Zealand,3085,2261,272,552,0
2009,Jan.,Brazil,1066,507,202,357,0
2009,Jan.,South America Unclassified,1007,497,155,355,0
2009,Jan.,South America Total,2073,1004,357,712,0
2009,Jan.,Philippines,6655,2009,1253,3393,0
2009,Jan.,Asia Total,433243,311002,47601,74640,0
2009,Jan.,United Kingdom,13598,7488,3436,2674,0
2009,Jan.,Germany,6503,2098,3379,1026,0
2009,Jan.,Russia,4688,3133,652,903,0
2009,Jan.,Vietnam,2405,592,329,1484,0
2009,Jan.,Poland,0,0,0,0,0
2009,Jan.,Austria,869,344,247,278,0
2009,Jan.,Sweden,1827,830,720,277,0
2009,Jan.,China,110262,60716,11861,37685,0
2009,Jan.,Stateless,72,62,4,6,0
2009,Jan.,Indonesia,2968,1270,541,1157,0
2009,Jan.,Europe Total,51124,25671,15558,9895,0
2009,Jan.,Europe Unclassified,2945,1151,701,1093,0
2009,Jan.,Africa Total,1612,329,387,896,0
2009,Jan.,U.S.A.,47306,24378,13643,9285,0
2009,Jan.,Netherland,2013,1089,760,164,0
2009,Jan.,Spain,1360,775,279,306,0
2009,Jan.,North America Unclassified,423,106,85,232,0
2009,Jan.,Ireland,977,421,293,263,0
2009,Jan.,Norway,770,471,246,53,0
2009,Jan.,Canada,13520,10290,1249,1981,0
2009,Jan.,Australia,26919,23409,1713,1797,0
2009,Jan.,Oceania Unclassified,315,164,31,120,0
2009,Jan.,Mexico,981,676,145,160,0
2009,Jan.,Hong Kong,46555,44162,1907,486,0
2009,Jan.,Thailand,8724,5269,1797,1658,0
2009,Jan.,Italy,2711,1249,1018,444,0
2009,Jan.,Korea,129756,92764,19235,17757,0
2009,Feb.,Oceania Total,19122,15435,2720,967,0
2009,Feb.,Malaysia,4390,1936,1824,630,0
2009,Feb.,Finland,1389,979,355,55,0
2009,Feb.,France,7606,4443,2473,690,0
2009,Feb.,Belgium,816,351,401,64,0
2009,Feb.,Swiss,1314,727,515,72,0
2009,Feb.,Denmark,949,535,384,30,0
2009,Feb.,Portugal,408,312,66,30,0
2009,Feb.,North America Total,48797,27680,17064,4053,0
2009,Feb.,Singapore,5055,3086,1796,173,0
2009,Feb.,India,3941,1242,1628,1071,0
2009,Feb.,Taiwan,59248,50764,6643,1841,0
2009,Feb.,New Zealand,1846,1229,425,192,0
2009,Feb.,Brazil,806,371,240,195,0
2009,Feb.,South America Unclassified,929,506,215,208,0
2009,Feb.,South America Total,1735,877,455,403,0
2009,Feb.,Philippines,4057,1769,1073,1215,0
2009,Feb.,Asia Total,290781,186665,57552,46564,0
2009,Feb.,United Kingdom,11305,6158,4135,1012,0
2009,Feb.,Germany,7787,3291,3837,659,0
2009,Feb.,Russia,2687,1520,768,399,0
2009,Feb.,Vietnam,2516,480,533,1503,0
2009,Feb.,Poland,0,0,0,0,0
2009,Feb.,Austria,892,488,302,102,0
2009,Feb.,Sweden,1611,723,800,88,0
2009,Feb.,China,62981,20554,14407,28020,0
2009,Feb.,Stateless,34,21,7,6,0
2009,Feb.,Indonesia,2496,1003,728,765,0
2009,Feb.,Europe Total,46976,25122,17659,4195,0
2009,Feb.,Europe Unclassified,2493,1295,667,531,0
2009,Feb.,Africa Total,1183,317,474,392,0
2009,Feb.,U.S.A.,38837,20364,15188,3285,0
2009,Feb.,Netherland,1954,981,880,93,0
2009,Feb.,Spain,1737,1188,426,123,0
2009,Feb.,North America Unclassified,333,111,105,117,0
2009,Feb.,Ireland,687,401,230,56,0
2009,Feb.,Norway,795,456,321,18,0
2009,Feb.,Canada,8848,6648,1615,585,0
2009,Feb.,Australia,17101,14140,2267,694,0
2009,Feb.,Oceania Unclassified,175,66,28,81,0
2009,Feb.,Mexico,779,557,156,66,0
2009,Feb.,Hong Kong,22116,19612,2250,254,0
2009,Feb.,Thailand,10563,7660,1902,1001,0
2009,Feb.,Italy,2546,1274,1099,173,0
2009,Feb.,Korea,106929,76177,22811,7941,0
2009,Mar.,Oceania Total,20994,16188,3147,1659,0
2009,Mar.,Malaysia,8993,5647,1951,1395,0
2009,Mar.,Finland,2061,1534,406,121,0
2009,Mar.,France,12193,7667,3189,1337,0
2009,Mar.,Belgium,1368,782,486,100,0
2009,Mar.,Swiss,2195,1493,575,127,0
2009,Mar.,Denmark,1385,845,471,69,0
2009,Mar.,Portugal,664,513,103,48,0
2009,Mar.,North America Total,81098,54290,19157,7651,0
2009,Mar.,Singapore,9557,7384,1920,253,0
2009,Mar.,India,4633,1624,1726,1283,0
2009,Mar.,Taiwan,75391,64340,7058,3993,0
2009,Mar.,New Zealand,2605,1713,505,387,0
2009,Mar.,Brazil,1411,753,297,361,0
2009,Mar.,South America Unclassified,1269,703,265,301,0
2009,Mar.,South America Total,2680,1456,562,662,0
2009,Mar.,Philippines,6345,3540,1098,1707,0
2009,Mar.,Asia Total,386141,251166,63135,71840,0
2009,Mar.,United Kingdom,18837,12606,4653,1578,0
2009,Mar.,Germany,11881,6481,4363,1037,0
2009,Mar.,Russia,3891,2493,928,470,0
2009,Mar.,Vietnam,3611,1055,623,1933,0
2009,Mar.,Poland,0,0,0,0,0
2009,Mar.,Austria,1364,808,428,128,0
2009,Mar.,Sweden,2999,1724,1022,253,0
2009,Mar.,China,100951,47129,16048,37774,0
2009,Mar.,Stateless,61,47,2,12,0
2009,Mar.,Indonesia,4419,2615,807,997,0
2009,Mar.,Europe Total,76002,47411,21471,7120,0
2009,Mar.,Europe Unclassified,4100,2336,934,830,0
2009,Mar.,Africa Total,1610,459,548,603,0
2009,Mar.,U.S.A.,64921,41531,17104,6286,0
2009,Mar.,Netherland,2898,1493,1061,344,0
2009,Mar.,Spain,3431,2693,583,155,0
2009,Mar.,North America Unclassified,479,207,123,149,0
2009,Mar.,Ireland,936,534,294,108,0
2009,Mar.,Norway,1303,840,371,92,0
2009,Mar.,Canada,14444,11669,1702,1073,0
2009,Mar.,Australia,18096,14327,2605,1164,0
2009,Mar.,Oceania Unclassified,293,148,37,108,0
2009,Mar.,Mexico,1254,883,228,143,0
2009,Mar.,Hong Kong,30519,27155,2804,560,0
2009,Mar.,Thailand,24025,19777,2457,1791,0
2009,Mar.,Italy,4496,2569,1604,323,0
2009,Mar.,Korea,108350,66529,24682,17139,0
2009,Apr.,Oceania Total,18923,14998,2473,1452,0
2009,Apr.,Malaysia,9161,6905,1594,662,0
2009,Apr.,Finland,1744,1391,284,69,0
2009,Apr.,France,17919,14595,2414,910,0
2009,Apr.,Belgium,1563,1131,359,73,0
2009,Apr.,Swiss,2793,2282,438,73,0
2009,Apr.,Denmark,1233,829,370,34,0
2009,Apr.,Portugal,850,733,90,27,0
2009,Apr.,North America Total,78751,57542,16105,5104,0
2009,Apr.,Singapore,11964,10162,1647,155,0
2009,Apr.,India,4764,2028,1532,1204,0
2009,Apr.,Taiwan,91268,81578,6787,2903,0
2009,Apr.,New Zealand,2784,2036,402,346,0
2009,Apr.,Brazil,1565,1047,275,243,0
2009,Apr.,South America Unclassified,1650,1063,222,365,0
2009,Apr.,South America Total,3215,2110,497,608,0
2009,Apr.,Philippines,9276,6591,860,1825,0
2009,Apr.,Asia Total,438297,319382,59582,59333,0
2009,Apr.,United Kingdom,20204,15131,3726,1347,0
2009,Apr.,Germany,11046,7309,3151,586,0
2009,Apr.,Russia,3578,2310,834,434,0
2009,Apr.,Vietnam,3059,1072,663,1324,0
2009,Apr.,Poland,0,0,0,0,0
2009,Apr.,Austria,1219,890,252,77,0
2009,Apr.,Sweden,2627,1664,781,182,0
2009,Apr.,China,106816,57540,15362,33914,0
2009,Apr.,Stateless,87,76,3,8,0
2009,Apr.,Indonesia,4646,2870,708,1068,0
2009,Apr.,Europe Total,85155,63305,16256,5594,0
2009,Apr.,Europe Unclassified,5271,3696,855,720,0
2009,Apr.,Africa Total,1885,779,543,563,0
2009,Apr.,U.S.A.,61708,43371,14335,4002,0
2009,Apr.,Netherland,3154,2133,852,169,0
2009,Apr.,Spain,4063,3344,350,369,0
2009,Apr.,North America Unclassified,583,309,145,129,0
2009,Apr.,Ireland,946,626,219,101,0
2009,Apr.,Norway,878,646,212,20,0
2009,Apr.,Canada,14618,12281,1480,857,0
2009,Apr.,Australia,15929,12856,2045,1028,0
2009,Apr.,Oceania Unclassified,210,106,26,78,0
2009,Apr.,Mexico,1842,1581,145,116,0
2009,Apr.,Hong Kong,44968,42436,2084,448,0
2009,Apr.,Thailand,29049,25331,1978,1740,0
2009,Apr.,Italy,6067,4595,1069,403,0
2009,Apr.,Korea,113313,77897,24681,10735,0
2009,May.,Oceania Total,14343,10350,2641,1352,0
2009,May.,Malaysia,5563,3555,1488,520,0
2009,May.,Finland,1471,1047,372,52,0
2009,May.,France,13041,8974,2646,1421,0
2009,May.,Belgium,1154,674,406,74,0
2009,May.,Swiss,1887,1275,481,131,0
2009,May.,Denmark,1006,520,354,132,0
2009,May.,Portugal,610,488,91,31,0
2009,May.,North America Total,71742,49568,16130,6044,0
2009,May.,Singapore,9339,7662,1464,213,0
2009,May.,India,5618,2146,1731,1741,0
2009,May.,Taiwan,70297,62626,5609,2062,0
2009,May.,New Zealand,2063,1375,425,263,0
2009,May.,Brazil,1343,772,311,260,0
2009,May.,South America Unclassified,1501,999,241,261,0
2009,May.,South America Total,2844,1771,552,521,0
2009,May.,Philippines,6743,3661,1043,2039,0
2009,May.,Asia Total,331379,232718,50706,47955,0
2009,May.,United Kingdom,13286,8094,3922,1270,0
2009,May.,Germany,9076,4782,3625,669,0
2009,May.,Russia,3666,2086,826,754,0
2009,May.,Vietnam,2402,618,497,1287,0
2009,May.,Poland,0,0,0,0,0
2009,May.,Austria,1092,689,309,94,0
2009,May.,Sweden,1984,1027,813,144,0
2009,May.,China,60530,23575,11986,24969,0
2009,May.,Stateless,33,28,0,5,0
2009,May.,Indonesia,3504,2112,646,746,0
2009,May.,Europe Total,63872,40021,17593,6258,0
2009,May.,Europe Unclassified,4290,2651,840,799,0
2009,May.,Africa Total,1500,501,442,557,0
2009,May.,U.S.A.,58595,39191,14513,4891,0
2009,May.,Netherland,2386,1391,855,140,0
2009,May.,Spain,2630,2139,342,149,0
2009,May.,North America Unclassified,377,169,71,137,0
2009,May.,Ireland,722,398,231,93,0
2009,May.,Norway,763,460,274,29,0
2009,May.,Canada,12184,9753,1484,947,0
2009,May.,Australia,11995,8908,2139,948,0
2009,May.,Oceania Unclassified,285,67,77,141,0
2009,May.,Mexico,586,455,62,69,0
2009,May.,Hong Kong,27769,25744,1775,250,0
2009,May.,Thailand,14046,11221,1720,1105,0
2009,May.,Italy,4808,3326,1206,276,0
2009,May.,Korea,117897,86569,20712,10616,0
2009,Jun.,Oceania Total,15427,11825,2684,918,0
2009,Jun.,Malaysia,4604,2856,1401,347,0
2009,Jun.,Finland,1682,1293,312,77,0
2009,Jun.,France,9103,5439,2799,865,0
2009,Jun.,Belgium,1036,538,432,66,0
2009,Jun.,Swiss,1624,991,570,63,0
2009,Jun.,Denmark,942,508,399,35,0
2009,Jun.,Portugal,565,443,102,20,0
2009,Jun.,North America Total,79509,58638,16818,4053,0
2009,Jun.,Singapore,8767,7038,1578,151,0
2009,Jun.,India,4455,1731,1662,1062,0
2009,Jun.,Taiwan,61144,53660,6151,1333,0
2009,Jun.,New Zealand,2295,1630,506,159,0
2009,Jun.,Brazil,1182,690,286,206,0
2009,Jun.,South America Unclassified,1160,803,177,180,0
2009,Jun.,South America Total,2342,1493,463,386,0
2009,Jun.,Philippines,4822,2420,911,1491,0
2009,Jun.,Asia Total,271225,183342,52791,35092,0
2009,Jun.,United Kingdom,11376,6179,4233,964,0
2009,Jun.,Germany,7529,3165,3797,567,0
2009,Jun.,Russia,3800,2176,778,846,0
2009,Jun.,Vietnam,2225,761,414,1050,0
2009,Jun.,Poland,0,0,0,0,0
2009,Jun.,Austria,901,532,305,64,0
2009,Jun.,Sweden,2228,1245,852,131,0
2009,Jun.,China,36597,8518,10626,17453,0
2009,Jun.,Stateless,33,24,4,5,0
2009,Jun.,Indonesia,5230,3669,764,797,0
2009,Jun.,Europe Total,54211,31060,18263,4888,0
2009,Jun.,Europe Unclassified,3030,1611,758,661,0
2009,Jun.,Africa Total,1680,599,567,514,0
2009,Jun.,U.S.A.,67762,49239,15223,3300,0
2009,Jun.,Netherland,2016,958,954,104,0
2009,Jun.,Spain,2552,2036,365,151,0
2009,Jun.,North America Unclassified,362,163,100,99,0
2009,Jun.,Ireland,834,472,283,79,0
2009,Jun.,Norway,796,528,245,23,0
2009,Jun.,Canada,10523,8537,1387,599,0
2009,Jun.,Australia,12778,9973,2135,670,0
2009,Jun.,Oceania Unclassified,354,222,43,89,0
2009,Jun.,Mexico,862,699,108,55,0
2009,Jun.,Hong Kong,26199,24068,1908,223,0
2009,Jun.,Thailand,5952,3398,1616,938,0
2009,Jun.,Italy,4197,2946,1079,172,0
2009,Jun.,Korea,104237,72020,23918,8299,0
2009,Jul.,Oceania Total,18164,14079,2681,1404,0
2009,Jul.,Malaysia,4907,2882,1576,449,0
2009,Jul.,Finland,1686,1484,143,59,0
2009,Jul.,France,13779,10518,2335,926,0
2009,Jul.,Belgium,1324,937,319,68,0
2009,Jul.,Swiss,2320,1803,435,82,0
2009,Jul.,Denmark,1246,909,303,34,0
2009,Jul.,Portugal,683,581,70,32,0
2009,Jul.,North America Total,86662,64744,15928,5990,0
2009,Jul.,Singapore,6839,4811,1836,192,0
2009,Jul.,India,4889,1729,1894,1266,0
2009,Jul.,Taiwan,115734,107038,7063,1633,0
2009,Jul.,New Zealand,2700,1965,417,318,0
2009,Jul.,Brazil,1573,1106,237,230,0
2009,Jul.,South America Unclassified,1231,811,208,212,0
2009,Jul.,South America Total,2804,1917,445,442,0
2009,Jul.,Philippines,5193,2892,1007,1294,0
2009,Jul.,Asia Total,449944,349962,61738,38244,0
2009,Jul.,United Kingdom,16174,10963,3881,1330,0
2009,Jul.,Germany,8653,4803,3282,568,0
2009,Jul.,Russia,4327,2731,849,747,0
2009,Jul.,Vietnam,2511,768,716,1027,0
2009,Jul.,Poland,0,0,0,0,0
2009,Jul.,Austria,1261,904,304,53,0
2009,Jul.,Sweden,1845,1325,390,130,0
2009,Jul.,China,67944,33813,14413,19718,0
2009,Jul.,Stateless,42,37,4,1,0
2009,Jul.,Indonesia,4719,3285,754,680,0
2009,Jul.,Europe Total,73272,52005,15674,5593,0
2009,Jul.,Europe Unclassified,4511,2951,741,819,0
2009,Jul.,Africa Total,1834,797,455,582,0
2009,Jul.,U.S.A.,70373,51047,14310,5016,0
2009,Jul.,Netherland,3229,2359,755,115,0
2009,Jul.,Spain,5104,4515,373,216,0
2009,Jul.,North America Unclassified,463,225,106,132,0
2009,Jul.,Ireland,981,618,239,124,0
2009,Jul.,Norway,803,636,135,32,0
2009,Jul.,Canada,14100,11947,1383,770,0
2009,Jul.,Australia,15211,11994,2213,1004,0
2009,Jul.,Oceania Unclassified,253,120,51,82,0
2009,Jul.,Mexico,1726,1525,129,72,0
2009,Jul.,Hong Kong,48951,46269,2446,236,0
2009,Jul.,Thailand,9631,6619,1952,1060,0
2009,Jul.,Italy,5346,3968,1120,258,0
2009,Jul.,Korea,170240,135543,26134,8563,0
2009,Aug.,Oceania Total,15860,11094,2416,2350,0
2009,Aug.,Malaysia,4977,2639,1522,816,0
2009,Aug.,Finland,1254,869,225,160,0
2009,Aug.,France,13917,10284,1583,2050,0
2009,Aug.,Belgium,1023,597,281,145,0
2009,Aug.,Swiss,1633,1066,412,155,0
2009,Aug.,Denmark,786,408,275,103,0
2009,Aug.,Portugal,1104,1026,39,39,0
2009,Aug.,North America Total,73374,47558,14072,11744,0
2009,Aug.,Singapore,6922,5035,1579,308,0
2009,Aug.,India,5189,1572,1735,1882,0
2009,Aug.,Taiwan,114751,105123,5810,3818,0
2009,Aug.,New Zealand,2222,1351,380,491,0
2009,Aug.,Brazil,1243,603,295,345,0
2009,Aug.,South America Unclassified,1363,837,179,347,0
2009,Aug.,South America Total,2606,1440,474,692,0
2009,Aug.,Philippines,5804,2651,1032,2121,0
2009,Aug.,Asia Total,510424,390731,52702,66991,0
2009,Aug.,United Kingdom,14943,9110,3080,2753,0
2009,Aug.,Germany,8594,4561,2828,1205,0
2009,Aug.,Russia,4042,2809,607,626,0
2009,Aug.,Vietnam,2874,853,557,1464,0
2009,Aug.,Poland,0,0,0,0,0
2009,Aug.,Austria,1130,848,197,85,0
2009,Aug.,Sweden,1681,741,597,343,0
2009,Aug.,China,109017,61223,13927,33867,0
2009,Aug.,Stateless,50,38,3,9,0
2009,Aug.,Indonesia,4024,2288,677,1059,0
2009,Aug.,Europe Total,75323,52818,12484,10021,0
2009,Aug.,Europe Unclassified,4540,3067,528,945,0
2009,Aug.,Africa Total,1949,716,387,846,0
2009,Aug.,U.S.A.,58044,35908,12774,9362,0
2009,Aug.,Netherland,2344,1522,612,210,0
2009,Aug.,Spain,7184,6770,194,220,0
2009,Aug.,North America Unclassified,565,199,76,290,0
2009,Aug.,Ireland,868,504,191,173,0
2009,Aug.,Norway,597,320,181,96,0
2009,Aug.,Canada,13429,10403,1117,1909,0
2009,Aug.,Australia,13358,9655,1991,1712,0
2009,Aug.,Oceania Unclassified,280,88,45,147,0
2009,Aug.,Mexico,1336,1048,105,183,0
2009,Aug.,Hong Kong,47134,44663,2024,447,0
2009,Aug.,Thailand,8085,4821,1747,1517,0
2009,Aug.,Italy,9683,8316,654,713,0
2009,Aug.,Korea,190987,153862,20446,16679,0
2009,Sep.,Oceania Total,21953,17602,2872,1479,0
2009,Sep.,Malaysia,7761,4657,1639,1465,0
2009,Sep.,Finland,1155,650,359,146,0
2009,Sep.,France,10159,6034,2670,1455,0
2009,Sep.,Belgium,1109,533,468,108,0
2009,Sep.,Swiss,2073,1321,605,147,0
2009,Sep.,Denmark,1062,505,475,82,0
2009,Sep.,Portugal,670,511,115,44,0
2009,Sep.,North America Total,65276,38729,18626,7921,0
2009,Sep.,Singapore,9336,7115,1924,297,0
2009,Sep.,India,5502,2130,1991,1381,0
2009,Sep.,Taiwan,77471,66382,7020,4069,0
2009,Sep.,New Zealand,2895,2141,504,250,0
2009,Sep.,Brazil,1530,873,364,293,0
2009,Sep.,South America Unclassified,1675,1023,271,381,0
2009,Sep.,South America Total,3205,1896,635,674,0
2009,Sep.,Philippines,5036,2384,1056,1596,0
2009,Sep.,Asia Total,377937,239752,62362,75823,0
2009,Sep.,United Kingdom,14418,7625,4480,2313,0
2009,Sep.,Germany,9696,4629,3920,1147,0
2009,Sep.,Russia,3637,2114,840,683,0
2009,Sep.,Vietnam,3403,840,665,1898,0
2009,Sep.,Poland,0,0,0,0,0
2009,Sep.,Austria,1554,738,511,305,0
2009,Sep.,Sweden,2018,903,858,257,0
2009,Sep.,China,98697,41733,15925,41039,0
2009,Sep.,Stateless,50,39,5,6,0
2009,Sep.,Indonesia,10638,8257,813,1568,0
2009,Sep.,Europe Total,65356,36878,19402,9076,0
2009,Sep.,Europe Unclassified,5004,2905,943,1156,0
2009,Sep.,Africa Total,1767,520,414,833,0
2009,Sep.,U.S.A.,52322,29330,16583,6409,0
2009,Sep.,Netherland,2425,1301,948,176,0
2009,Sep.,Spain,3985,3272,440,273,0
2009,Sep.,North America Unclassified,480,193,153,134,0
2009,Sep.,Ireland,745,385,224,136,0
2009,Sep.,Norway,745,386,248,111,0
2009,Sep.,Canada,10869,7941,1688,1240,0
2009,Sep.,Australia,18833,15387,2314,1132,0
2009,Sep.,Oceania Unclassified,225,74,54,97,0
2009,Sep.,Mexico,1605,1265,202,138,0
2009,Sep.,Hong Kong,32657,29725,2366,566,0
2009,Sep.,Thailand,11863,7518,2118,2227,0
2009,Sep.,Italy,4901,3066,1298,537,0
2009,Sep.,Korea,105470,64273,25039,16158,0
2009,Oct.,Oceania Total,23807,18329,4138,1340,0
2009,Oct.,Malaysia,8459,5279,2162,1018,0
2009,Oct.,Finland,1683,1130,458,95,0
2009,Oct.,France,15256,10275,3771,1210,0
2009,Oct.,Belgium,1563,916,584,63,0
2009,Oct.,Swiss,2769,1958,692,119,0
2009,Oct.,Denmark,1728,1140,540,48,0
2009,Oct.,Portugal,791,642,115,34,0
2009,Oct.,North America Total,83816,56869,21823,5124,0
2009,Oct.,Singapore,13592,10985,2400,207,0
2009,Oct.,India,5274,1799,2211,1264,0
2009,Oct.,Taiwan,97996,87529,8029,2438,0
2009,Oct.,New Zealand,3657,2509,873,275,0
2009,Oct.,Brazil,2211,1511,458,242,0
2009,Oct.,South America Unclassified,2206,1539,412,255,0
2009,Oct.,South America Total,4417,3050,870,497,0
2009,Oct.,Philippines,6138,3394,1447,1297,0
2009,Oct.,Asia Total,455817,322619,76098,57100,0
2009,Oct.,United Kingdom,18288,11625,5461,1202,0
2009,Oct.,Germany,12646,6915,4794,937,0
2009,Oct.,Russia,4500,2654,1201,645,0
2009,Oct.,Vietnam,3397,968,932,1497,0
2009,Oct.,Poland,0,0,0,0,0
2009,Oct.,Austria,1428,871,421,136,0
2009,Oct.,Sweden,3267,1868,1129,270,0
2009,Oct.,China,108301,56161,20058,32082,0
2009,Oct.,Stateless,60,49,2,9,0
2009,Oct.,Indonesia,5587,2887,1281,1419,0
2009,Oct.,Europe Total,85370,54182,24444,6744,0
2009,Oct.,Europe Unclassified,5556,3144,1135,1277,0
2009,Oct.,Africa Total,2194,715,766,713,0
2009,Oct.,U.S.A.,66577,43167,19223,4187,0
